FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Actual,Prediction,Probability,Result
0.58502233,-0.7022719,0.3359525,0.60675,-0.04660751,3.0632489,-0.53854954,-0.21641883,0.5996713,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47896424,0.48822743,-0.46779543,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47639284,0.21152626,0.26041603,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.341698,-0.6470794,-0.7381041,-0.091891326,0.20799124,0.2654392,0.15686443,0.13953932,0.16504763,0.0,0.11050318,2.1540778,0.09790341,-0.09818133,0.0,-0.09145291,0.0,0,1,0.8187353443247949,False Positive
0.73767614,-0.71589136,0.3359525,0.60675,-0.04660751,3.054146,-0.52769786,-0.21234147,0.5964813,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4672104,0.48477018,-0.5611687,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47918636,0.19002476,0.16149268,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.65898085,-0.7269532,-0.082324445,0.19479083,0.3228912,0.1557681,0.1819684,0.16504763,0.0,0.098367654,1.567071,0.08491944,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7003672573886187,False Positive
0.7515539,-0.7538984,0.3359525,0.60675,-0.04660751,2.9070156,-0.2130596,-0.19020236,0.60628724,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.48936233,0.4813141,-0.6011871,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.57417053,0.16712266,0.2193205,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.21761762,-0.6857548,-0.96107036,-0.15407047,0.1707476,0.11265123,0.15028985,0.14082596,0.16504763,0.0,0.17953753,1.193519,0.16336691,-0.09818133,0.0,-0.09145291,0.0,0,1,0.8556021074418745,False Positive
0.72352105,-0.7687847,0.3359525,0.60675,-0.04660751,-1.359871,1.6096263,-0.8118497,0.617512,0.32165465,5.046548,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.55581814,0.47289798,-0.93122274,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35583344,-0.82839394,-4.256269,-0.12705858,0.0,0.16158266,-0.006451257,0.0,0.16456808,-1.2802118,-0.90679884,-3.6590197,0.17117614,0.16414922,0.18967614,0.12837511,0.17553921,0.16504763,0.0,0.06824428,-0.56750816,0.014046225,-0.099023014,0.0,-0.09145291,0.0,0,1,0.6185263525192543,False Positive
0.7021489,-0.68263453,0.3359525,0.60675,-0.04660751,3.0571804,-0.5412582,-0.21350513,0.59848934,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47625136,0.4843197,-0.51814,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47639284,0.20311533,0.21902736,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.632207,-0.749255,-0.091891326,0.19667764,0.13979995,0.13604519,0.14725314,0.16504763,0.0,0.09962377,1.7271613,0.08491944,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7127481478625817,False Positive
0.71519387,-0.7466138,0.3359525,0.60675,-0.04660751,3.054146,-0.5439669,-0.20651408,0.6014433,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.46992326,0.4879271,-0.6399132,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48943058,0.21152626,0.069614775,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.35942772,-0.65451854,-0.6935178,-0.08710726,0.19856079,0.1688414,0.15138532,0.17296994,0.16504763,0.0,0.10882922,1.9939841,0.09357429,-0.09818133,0.0,-0.09145291,0.0,0,1,0.8666473852535223,False Positive
0.64192003,-0.6462107,0.3359525,0.60675,-0.04660751,3.0617342,-0.51684624,-0.23331465,0.5982533,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4726347,0.49423862,0.20905946,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48943058,0.20031047,0.010612081,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.31954277,-0.6366693,-0.77712363,-0.08710726,0.19714843,0.25912523,0.1557681,0.1523977,0.16504763,0.0,0.089164816,1.9939841,0.070851505,-0.09818133,0.0,-0.09145291,0.0,0,1,0.6280928148200463,False Positive
0.5958471,-0.6937204,0.3359525,0.60675,-0.04660751,3.0571804,-0.5439669,-0.21350513,0.5980173,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47896424,0.48747545,-0.5426661,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.4782564,0.19516762,0.20552427,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.632207,-0.7325373,-0.091891326,0.20563363,0.2654392,0.15028985,0.14596851,0.16504763,0.0,0.10087989,1.8872551,0.08762429,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7131781994300432,False Positive
0.7207453,-0.71589136,0.3359525,0.60675,-0.04660751,3.054146,-0.52769786,-0.21234147,0.5980173,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4672104,0.4835677,-0.56332046,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48104995,0.19096215,0.1594376,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.65898085,-0.7269532,-0.082324445,0.18772167,0.3228912,0.1557681,0.1819684,0.16504763,0.0,0.09460191,1.567071,0.08491944,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7105097214236179,False Positive
0.5689243,-0.6930862,0.3359525,0.60675,-0.04660751,3.0571804,-0.55210984,-0.21525517,0.59589034,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47353992,0.48822743,-0.5168487,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47639284,0.19610135,0.22812712,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.632207,-0.7381041,-0.091891326,0.19667764,0.16568194,0.15357713,0.17939714,0.16504763,0.0,0.09585802,2.1007133,0.08654033,-0.09818133,0.0,-0.09145291,0.0,0,1,0.6840712570613088,False Positive
0.6183285,-0.75611573,0.3359525,0.60675,-0.04660751,2.9070156,-0.2130596,-0.18787049,0.60628724,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4771566,0.47996145,-0.6287255,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.57417053,0.15964547,0.2307685,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.21761762,-0.68873155,-0.96107036,-0.14928764,0.1702768,0.2635465,0.15357713,0.1588249,0.16504763,0.0,0.16949642,0.92669624,0.15741691,-0.09818133,0.0,-0.09145291,0.0,0,1,0.515858234698576,False Positive
0.7304599,-0.74534696,0.3359525,0.60675,-0.04660751,3.054146,-0.53854954,-0.20185488,0.5997893,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4771566,0.4876256,-0.6115132,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48384348,0.18394819,0.092803925,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.6485707,-0.70465136,-0.08710726,0.178762,0.22440068,0.15138532,0.17682585,0.16504763,0.0,0.0858169,1.6204356,0.071935475,-0.09818133,0.0,-0.09145291,0.0,0,1,0.6658280574944795,False Positive
0.5519935,-0.7247591,0.3359525,0.60675,-0.04660751,3.054146,-0.55210984,-0.20768,0.5983713,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.46946993,0.4876256,-0.5736476,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48104995,0.21012565,0.15885131,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.65154177,-0.7269532,-0.10623979,0.20799124,0.27616957,0.13385423,0.14725314,0.16504763,0.0,0.10464564,1.8872551,0.094658256,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7835430779866567,False Positive
0.53950316,-0.7424962,0.3359525,0.60675,-0.04660751,3.054146,-0.546684,-0.20826183,0.59565437,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47941613,0.48597264,-0.60376865,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48104995,0.18862416,0.09808744,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.6441084,-0.72138643,-0.07754163,0.19856079,0.36392975,0.13056692,0.14082596,0.16504763,0.0,0.10840878,2.1007133,0.09086944,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7828489686067521,False Positive
0.671063,-0.68960285,0.3359525,0.60675,-0.04660751,3.0632489,-0.5737962,-0.21641883,0.60179824,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.46585327,0.48416954,-0.47295848,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47639284,0.21152626,0.25777465,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.341698,-0.6396461,-0.7381041,-0.091891326,0.20799124,0.20230414,0.14590707,0.13953932,0.16504763,0.0,0.10631698,1.9939841,0.09086944,-0.09818133,0.0,-0.09145291,0.0,0,1,0.812272287508588,False Positive
0.69104683,-0.761183,0.3359525,0.60675,-0.04660751,2.9070156,-0.2266284,-0.19020236,0.60380626,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.50563663,0.4813141,-0.5973143,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.57417053,0.17179501,0.22636595,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.21761762,-0.6857548,-1.0112408,-0.15407047,0.173576,0.17704813,0.1623427,0.14082596,0.16504763,0.0,0.17953753,1.193519,0.16336691,-0.09818133,0.0,-0.09145291,0.0,0,1,0.8024842864132916,False Positive
0.64858156,-0.73331136,0.3359525,0.60675,-0.04660751,3.054146,-0.546684,-0.2047663,0.59565437,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4717309,0.48401937,-0.60290813,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48104995,0.20077734,0.110710315,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.6381548,-0.72138643,-0.11102261,0.2089328,0.12717195,0.14590707,0.14082596,0.16504763,0.0,0.102553844,2.1007133,0.094658256,-0.09818133,0.0,-0.09145291,0.0,0,1,0.8055512802326718,False Positive
0.5794709,-0.70132136,0.3359525,0.60675,-0.04660751,3.0662832,-0.55481005,-0.21933253,0.59565437,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47399184,0.4879271,-0.49017078,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48104995,0.20544967,0.22636595,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.6396461,-0.749255,-0.1253723,0.19667764,0.17263179,0.15357713,0.16654074,0.16504763,0.0,0.09962377,2.1007133,0.08924518,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7650194571400759,False Positive
0.6360921,-0.6249902,0.3359525,0.60675,-0.04660751,3.0617342,-0.5412582,-0.23331465,0.5964813,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.44867516,0.49423862,0.23186561,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48943058,0.21199313,0.027051212,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.31954277,-0.6485707,-0.8105764,-0.08710726,0.2065752,0.32226032,0.15248081,0.14211059,0.16504763,0.0,0.102553844,1.9939841,0.08816458,-0.09818133,0.0,-0.09145291,0.0,0,1,0.5715420350249039,False Positive
0.70881045,-0.74502987,0.3359525,0.60675,-0.04660751,3.054146,-0.53854954,-0.20185488,0.60014427,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4771566,0.48747545,-0.6149563,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48384348,0.18441506,0.092216864,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.6396461,-0.70465136,-0.08710726,0.178762,0.15684432,0.15138532,0.17682585,0.16504763,0.0,0.0858169,1.6204356,0.071935475,-0.09818133,0.0,-0.09145291,0.0,0,1,0.6577395073710679,False Positive
0.70742303,-0.7291938,0.3359525,0.60675,-0.04660751,3.054146,-0.5412582,-0.2047663,0.59860736,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47941613,0.48747545,-0.60075635,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47918636,0.18862416,0.093097836,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.65154177,-0.70465136,-0.10623979,0.19856079,0.0791885,0.13166241,0.17553921,0.16504763,0.0,0.10715527,2.1540778,0.08816458,-0.09818133,0.0,-0.09145291,0.0,0,1,0.8042177736029088,False Positive
0.63831234,-0.6534961,0.3359525,0.60675,-0.04660751,2.488366,-0.36224002,-0.13834898,0.6103051,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.49659568,0.4858225,0.362245,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.5043319,0.21246365,0.28360593,0.0,0.16158266,-0.006451257,0.0,0.16456808,-0.26541352,-0.5474172,-1.1784699,-0.08710726,0.2089328,0.22187705,0.12947145,0.10353942,0.16504763,0.0,0.12681969,1.4603418,0.10277282,-0.09818133,0.0,-0.09145291,0.0,0,1,0.5406806964019564,False Positive
0.6488589,-0.673766,0.3359525,0.60675,-0.04660751,3.0617342,-0.53040653,-0.22574176,0.60002625,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.37046412,0.4876256,-0.35376677,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,-2.0417242,0.35593557,-0.47918636,0.21012565,0.4045451,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.341698,-0.6292302,-0.77712363,-0.091891326,0.22072087,0.2515494,0.12947145,0.1523977,0.16504763,0.0,0.10840878,2.0473487,0.100067966,-0.09818133,0.0,-0.09145291,0.0,0,1,0.6287453545020902,False Positive
0.74489236,-0.703855,0.3359525,0.60675,-0.04660751,3.0571804,-0.55210984,-0.2105937,0.5983713,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47806042,0.48446986,-0.5297574,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.4782564,0.20638706,0.20992681,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.632207,-0.72138643,-0.091891326,0.19714843,0.24649721,0.15357713,0.14082596,0.16504763,0.0,0.10380736,2.1007133,0.08762429,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7031422523653944,False Positive
0.73823076,-0.7228589,0.3359525,0.60675,-0.04660751,3.0617342,-0.52769786,-0.20942777,0.59482735,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.48077327,0.48702496,-0.55256355,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.4885006,0.20077734,0.1732346,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.6470794,-0.7269532,-0.08710726,0.19055006,0.21808667,0.15138532,0.15111107,0.16504763,0.0,0.10087989,1.6204356,0.08762429,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7324187271951031,False Positive
0.64497393,-0.68865234,0.3359525,0.60675,-0.04660751,3.0571804,-0.53854954,-0.21350513,0.59565437,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4825809,0.48522183,-0.5026487,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48104995,0.19563448,0.21814638,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.632207,-0.749255,-0.091891326,0.19667764,0.08045032,0.14590707,0.13825268,0.16504763,0.0,0.09962377,1.9939841,0.08491944,-0.09818133,0.0,-0.09145291,0.0,0,1,0.739354810996214,False Positive
0.54755217,-0.70955646,0.3359525,0.60675,-0.04660751,3.0632489,-0.53854954,-0.21641883,0.59860736,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47896424,0.48747545,-0.4686559,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47639284,0.19470075,0.26393914,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.341698,-0.6470794,-0.7381041,-0.091891326,0.20799124,0.2452354,0.15686443,0.13953932,0.16504763,0.0,0.106737435,2.0473487,0.08978885,-0.09818133,0.0,-0.09145291,0.0,0,1,0.8017279392976765,False Positive
0.64053255,-0.63797635,0.3359525,0.60675,-0.04660751,3.0617342,-0.56023586,-0.23448057,0.5980173,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4513866,0.49063239,0.25165838,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48943058,0.19282962,0.038499214,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.31954277,-0.66642,-0.7882746,-0.08710726,0.19903526,0.1802076,0.15795992,0.17296994,0.16504763,0.0,0.090418324,2.0473487,0.07410003,-0.09818133,0.0,-0.09145291,0.0,0,1,0.5478671086612455,False Positive
0.666067,-0.6915031,0.3359525,0.60675,-0.04660751,3.0571804,-0.55210984,-0.2105937,0.5950634,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47489566,0.4858225,-0.5125462,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47359928,0.1998436,0.20992681,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.6366693,-0.7381041,-0.091891326,0.20846203,0.11138941,0.14700255,0.14082596,0.16504763,0.0,0.105063476,2.1007133,0.09032914,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7204855584881629,False Positive
0.66717803,-0.6471612,0.3359525,0.60675,-0.04660751,2.488366,-0.36224002,-0.14359228,0.6121951,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.48303282,0.48416954,0.37816602,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.50246835,0.20264481,0.3041545,0.0,0.16158266,-0.006451257,0.0,0.16456808,-0.26983902,-0.55485636,-1.1784699,-0.08710726,0.19856079,0.22503158,0.13056692,0.14468187,0.16504763,0.0,0.12137998,1.4603418,0.0984437,-0.09818133,0.0,-0.09145291,0.0,0,1,0.5418687951256499,False Positive
0.64108807,-0.6363924,0.3359525,0.60675,-0.04660751,3.0617342,-0.56023586,-0.23448057,0.5980173,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4513866,0.4924355,0.2538102,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48943058,0.19703874,0.038205303,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.31954277,-0.66642,-0.7882746,-0.08710726,0.19667764,0.22440068,0.15795992,0.14082596,0.16504763,0.0,0.08790869,2.0473487,0.07410003,-0.09818133,0.0,-0.09145291,0.0,0,1,0.5273272693579151,False Positive
0.56698143,-0.63195854,0.3359525,0.60675,-0.04660751,2.488366,-0.33782807,-0.13834898,0.61278605,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4925271,0.4883776,0.36783886,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.50246835,0.20638706,0.2630582,0.0,0.16158266,-0.006451257,0.0,0.16456808,-0.2831294,-0.5578332,-1.1227326,-0.08710726,0.20846203,0.26038703,0.1349497,0.12668093,0.16504763,0.0,0.11970602,1.5137064,0.10060826,-0.09818133,0.0,-0.09145291,0.0,0,1,0.5905138156155169,False Positive
0.6935453,-0.691186,0.3359525,0.60675,-0.04660751,3.0571804,-0.55210984,-0.2105937,0.5983713,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47489566,0.4894299,-0.52029073,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47359928,0.20031047,0.20904662,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.632207,-0.7381041,-0.091891326,0.20422126,0.1745245,0.14700255,0.14082596,0.16504763,0.0,0.105063476,2.1007133,0.09032914,-0.09818133,0.0,-0.09145291,0.0,0,1,0.66410338553015,False Positive
0.6244346,-0.74027884,0.3359525,0.60675,-0.04660751,3.054146,-0.55210984,-0.20768,0.59659934,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47896424,0.48401937,-0.56461173,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.48477346,0.19750561,0.13800962,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.64559394,-0.7325373,-0.082324445,0.19903526,0.2199794,0.14042796,0.14211059,0.16504763,0.0,0.10046206,1.8872551,0.084379144,-0.09818133,0.0,-0.09145291,0.0,0,1,0.8070216872564542,False Positive
-1.5651784,1.6773654,-2.8807752,0.60675,-0.04660751,-1.0094775,1.3763584,-0.78271955,0.60652417,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.5323105,0.47079337,0.25122866,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35583344,-0.88426846,0.19750561,0.09691332,0.0,0.16158266,-0.006451257,0.0,0.16456808,-0.6996948,-1.0754848,1.1627194,0.37206322,0.19384925,0.12527923,0.14590707,0.14211059,0.16504763,0.0,0.11050318,-0.51414394,0.07572091,-0.099023014,0.0,-0.09145291,0.0,0,1,0.5283185396818969,False Positive
0.6249892,-0.635759,0.3359525,0.60675,-0.04660751,2.488366,-0.35139683,-0.13834898,0.61278605,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.4925271,0.48371905,0.35708088,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.50246835,0.20311533,0.2645262,0.0,0.16158266,-0.006451257,0.0,0.16456808,-0.2831294,-0.5578332,-1.1227326,-0.08710726,0.20940359,0.22881703,0.13056692,0.13953932,0.16504763,0.0,0.12389222,1.5137064,0.10331311,-0.09818133,0.0,-0.09145291,0.0,0,1,0.583665365290517,False Positive
0.5339526,-0.70258814,0.3359525,0.60675,-0.04660751,3.0632489,-0.5710875,-0.21641883,0.60014427,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.48077327,0.4850717,-0.4910313,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47639284,0.19236276,0.25806782,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.6396461,-0.7381041,-0.091891326,0.19149163,0.2212412,0.12837511,0.13953932,0.16504763,0.0,0.09962377,1.9939841,0.087083995,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7737335902918197,False Positive
0.72130084,-0.6224566,0.3359525,0.60675,-0.04660751,2.4898808,-0.35410553,-0.15116744,0.615149,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.49433473,0.48446986,0.5679259,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.5033983,0.21105939,0.498772,0.0,0.16158266,-0.006451257,0.0,0.16456808,-0.30972397,-0.5399781,-1.423738,-0.08710726,0.20846203,0.20987995,0.12837511,0.10353942,0.16504763,0.0,0.122636095,1.4603418,0.10277282,-0.09818133,0.0,-0.09145291,0.0,0,1,0.5163215299717944,False Positive
0.7021489,-0.62308997,0.3359525,0.60675,-0.04660751,2.4898808,-0.35410553,-0.15116744,0.615149,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.49433473,0.48446986,0.56663454,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.5033983,0.21105939,0.5008271,0.0,0.16158266,-0.006451257,0.0,0.16456808,-0.30972397,-0.5399781,-1.423738,-0.08710726,0.20846203,0.17073414,0.1349497,0.10353942,0.16504763,0.0,0.122636095,1.4603418,0.10277282,-0.09818133,0.0,-0.09145291,0.0,0,1,0.5157966688058399,False Positive
0.569479,-0.723176,0.3359525,0.60675,-0.04660751,3.054146,-0.55481005,-0.21234147,0.5964813,0.32165465,-0.19815527,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.47851232,0.4894299,-0.56030923,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35593557,-0.47918636,0.20031047,0.1732346,0.0,0.16158266,-0.006451257,0.0,0.16456808,0.3550022,-0.65898085,-0.7269532,-0.082324445,0.19903526,0.3715056,0.15357713,0.14082596,0.16504763,0.0,0.10589915,1.7805259,0.094658256,-0.09818133,0.0,-0.09145291,0.0,0,1,0.7790699625135675,False Positive
0.6416427,-0.7602325,0.3359525,0.60675,-0.04660751,-1.3583515,1.636747,-0.8147634,0.616803,0.32165465,5.046548,0.0,0.61000216,-0.0062324977,0.7016402,-0.006176598,0.5517495,0.47124386,-0.9187448,-0.053037953,0.5042549,-0.07148143,-0.19763958,-0.05106706,0.48978215,0.35583344,-0.82467043,0.1526315,-0.095355965,0.0,0.16158266,-0.006451257,0.0,0.16456808,-1.2802118,-0.95796746,-3.6478686,0.17117614,0.1599048,0.2199794,0.10426942,0.17811249,0.16504763,0.0,0.059877113,-0.56750816,0.003223438,-0.099023014,0.0,-0.09145291,0.0,0,1,0.723528631036165,False Positive
